,title,artists,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1031,Thunder Road,Bruce Springsteen,spotify:track:56lhDZNQ5J47aog6mGKeGk,0.369,0.758,5,-5.871,1,0.0364,0.623,1.78e-05,0.531,0.663,140.71,288720,4
1032,Belgie ... (Is Er Leven Op Pluto ...),Het Goede Doel,spotify:track:0otIFwtEKqrDBGb3cvLRu4,0.584,0.662,0,-13.559,0,0.0412,0.0114,0.000413,0.0741,0.658,140.926,360707,3
1033,Teardrop,Massive Attack,spotify:track:67Hna13dNDkZvBpTXRIaOJ,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,330773,4
1034,Take A Chance On Me,ABBA,spotify:track:5BckPAYcKEJuYs1eV1BHHe,0.684,0.675,11,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,243933,4
1035,Halo of Flies,Alice Cooper,spotify:track:26uVP8g7Uijo0zuN22De3x,0.387,0.572,9,-12.565,1,0.0483,0.394,0.747,0.0851,0.399,121.796,502160,4
1036,Waterfront - Remastered 2002,Simple Minds,spotify:track:3Mw3lZoplwJrVE5Qz7XRUx,0.541,0.789,2,-6.419,1,0.0321,0.000393,0.0489,0.166,0.48,120.117,289920,4
1037,Als Het Golft,De Dijk,spotify:track:7hd85zDqXaTmLkpVHM6pYG,0.543,0.88,7,-5.717,0,0.0307,0.0234,8.91e-05,0.528,0.585,101.879,214200,3
1038,Castle on the Hill,Ed Sheeran,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4
1039,Lola - Live,The Kinks,spotify:track:73to6f7ijVZnzieu66LTkt,0.455,0.522,9,-15.997,1,0.0667,0.114,0.974,0.706,0.417,134.163,101392,4
1040,It's My Life,Bon Jovi,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493,4
1041,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,spotify:track:0WQiDwKJclirSYG9v5tayI,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,244587,4
1042,Freedom! '90 - Remastered,George Michael,spotify:track:3tyTt5pEWblt96j1HsXiV5,0.677,0.852,5,-10.856,1,0.0449,0.225,4.04e-05,0.0595,0.93,91.689,390862,4
1043,Have I Told You Lately,Van Morrison,spotify:track:1VsGYaCBFjCVudtX9IGqDg,0.329,0.477,4,-10.266,1,0.034,0.276,0.0139,0.136,0.182,143.532,260387,4
1044,Never Gonna Give You Up,Rick Astley,spotify:track:4cOdK2wGLETKBW3PvgPWqT,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573,4
1045,Fields Of Gold,Eva Cassidy,spotify:track:5vtOJrmovXGxGsnAck694H,0.461,0.0859,9,-14.676,1,0.0309,0.974,1.12e-06,0.077,0.31,79.817,282093,4
1046,The Boys Of Summer,Don Henley,spotify:track:4gvea7UlDkAvsJBPZAd4oB,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,288733,4
1047,Smalltown Boy,Bronski Beat,spotify:track:5vmRQ3zELMLUQPo2FLQ76x,0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,302413,4
1048,Hey You,Pink Floyd,spotify:track:7F02x6EKYIQV3VcTaTm7oN,0.587,0.302,0,-14.976,1,0.0293,0.223,0.00216,0.128,0.19,112.46,278441,4
1049,Slow Dancing in a Burning Room,John Mayer,spotify:track:2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000,5
1050,Strawberry Fields Forever - Remastered 2009,The Beatles,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,247320,4
1051,Runnin' with the Devil - 2015 Remaster,Van Halen,spotify:track:3KhF2YiNpJvGpfiCW45R6D,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,4
1052,Save Your Tears,The Weeknd,spotify:track:5QO79kh1waicV47BqGRL3g,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
1053,Once Upon a Time in the West - Main Theme,Ennio Morricone,spotify:track:0c89GbbUO3degznx9eYrq0,0.123,0.214,2,-10.946,1,0.037,0.836,0.676,0.13,0.0451,90.408,223120,4
1054,Father Figure,George Michael,spotify:track:0SCk8WpBKSvK6QkSyixRAY,0.48,0.387,3,-10.702,1,0.0271,0.225,2.48e-05,0.0819,0.254,102.027,340360,4
1055,Someone You Loved,Lewis Capaldi,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4
1056,Jimmy - Originele Studio Versie,Boudewijn de Groot,spotify:track:10qcJkRx2MVqnAVKtBquS6,0.694,0.721,11,-10.999,1,0.0301,0.247,0.00012,0.257,0.819,110.772,236827,4
1057,Banger Hart,Rob De Nijs,spotify:track:2z5SRhPD2NHotguZ6xL5ad,0.71,0.72,2,-10.512,1,0.0367,0.46,0.0,0.0893,0.844,124.018,273032,4
1058,Light My Fire,The Doors,spotify:track:5uvosCdMlFdTXhoazkTI5R,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,4
1059,Watermelon Sugar,Harry Styles,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4
1060,Such a Shame - Original Version,Talk Talk,spotify:track:6kJmK6N95GBuZa1574EcBA,0.605,0.69,3,-11.003,0,0.0295,0.198,0.00132,0.291,0.694,112.005,266867,4
1061,I Say a Little Prayer,Aretha Franklin,spotify:track:3NfxSdJnVdon1axzloJgba,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,216773,4
1062,I Will Follow - Live,U2,spotify:track:6sPhFkiaV0HNM7daKybHpe,0.234,0.902,3,-7.353,0,0.0581,0.00123,1e-05,0.957,0.49,140.236,238896,4
1063,Driving Home for Christmas,Chris Rea,spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ,0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,240213,4
1064,Let Her Go,Passenger,spotify:track:1KxwZYyzWNyZSRyErj2ojT,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,252733,4
1065,Nikita,Elton John,spotify:track:3G0ENKW9vzV0SuYKaWFflI,0.632,0.656,7,-9.29,1,0.0277,0.123,0.000264,0.0735,0.752,86.605,343240,4
1066,Der Weg,Herbert Grönemeyer,spotify:track:7AKqM1fV3UuVDvmfPlGqiU,0.344,0.244,5,-10.854,1,0.038,0.921,7.71e-05,0.119,0.191,142.36,259347,1
1067,Afraid Of The Dark,Chef'Special,spotify:track:2vSLSJH9lHKne3zUKYBVPI,0.728,0.619,6,-6.647,0,0.0336,0.0171,0.000214,0.405,0.597,120.025,188663,4
1068,Jailhouse Rock,Elvis Presley,spotify:track:4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,146480,4
1069,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,spotify:track:225xvV8r1yKMHErSWivnow,0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,298760,4
1070,'k Heb Je Lief,Paul de Leeuw,spotify:track:2ydITGJdX7BlxYkGTw8yhG,0.524,0.369,11,-12.321,1,0.0361,0.73,0.0,0.0835,0.212,135.751,286093,4
1071,A Boy Named Sue (Live),Johnny Cash,spotify:track:27gWw73XeYtc0BJYsh7MTu,0.519,0.455,9,-15.735,1,0.0499,0.933,2.06e-06,0.779,0.892,105.118,217525,4
1072,Hier Kom Ik Weg,Daniël Lohues,spotify:track:3ypIuU5k14komDQpTS8UT3,0.567,0.383,2,-9.785,1,0.0318,0.842,1.63e-06,0.131,0.521,92.144,208160,4
1073,I Want It All - Remastered 2011,Queen,spotify:track:4DtB1PJsbl4KAb2rZVNCUL,0.414,0.842,11,-5.698,0,0.0483,0.025,2.45e-06,0.374,0.392,92.09,242093,4
1074,The Unforgiven II,Metallica,spotify:track:0IGXkVRn0uCsgn4FvIfpgB,0.49,0.884,8,-4.533,0,0.0428,0.000514,0.00177,0.27,0.254,132.978,396440,4
1075,Papa Was A Rolling Stone,The Temptations,spotify:track:5Lno0hPhvo7BzXVLQzDIS3,0.847,0.599,5,-11.607,0,0.0422,0.0559,0.00483,0.192,0.873,119.997,432893,4
1076,When The Sun Goes Down,Arctic Monkeys,spotify:track:0ZRrJTPXDToRJ2iLo9oLrW,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,202133,4
1077,Dat Komt Door Jou,Guus Meeuwis,spotify:track:0X6rTU4wYIzM2CSu75Nbsj,0.59,0.525,2,-9.584,1,0.0431,0.378,0.000503,0.122,0.309,133.76,287147,4
1078,De Verzoening,Frank Boeijen Groep,spotify:track:1x9NeDQ4x5rnoO8fznt5TK,0.608,0.307,0,-14.798,1,0.0259,0.699,2.36e-06,0.0628,0.284,100.591,302067,3
1079,Good Vibrations - Remastered 2001,The Beach Boys,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,219027,4
1080,Chandelier,Sia,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5
1081,Is Dit Alles,Doe Maar,spotify:track:4iUH4ksweue6iGqQUgSzhx,0.833,0.41,2,-13.562,0,0.132,0.456,6.66e-05,0.0537,0.88,121.387,323718,4
1082,Let There Be Rock,AC/DC,spotify:track:753KutoAy00apPsplMRetG,0.332,0.725,11,-5.809,0,0.116,0.000209,0.607,0.0767,0.422,182.364,366347,4
1083,Us and Them,Pink Floyd,spotify:track:1TKTiKp3zbNgrBH2IwSwIx,0.357,0.302,2,-14.526,1,0.0303,0.862,0.559,0.634,0.135,72.518,469224,4
1084,Goodbye Yellow Brick Road - Remastered 2014,Elton John,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,192827,4
1085,You'll Never Walk Alone,Gerry & The Pacemakers,spotify:track:6fSNK6QlZskYmKTvJnNH5P,0.474,0.365,0,-5.446,1,0.0306,0.251,2.02e-06,0.186,0.219,113.207,159547,3
1086,One More Light,Linkin Park,spotify:track:3xXBsjrbG1xQIm1xv1cKOt,0.593,0.2,8,-11.063,1,0.0311,0.904,0.0,0.0897,0.17,83.966,255067,4
1087,Thinking out Loud,Ed Sheeran,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
1088,A Gentleman's Excuse Me,Fish,spotify:track:4iP8ucwdavRZLeimIcwuGS,0.331,0.174,5,-14.439,1,0.0352,0.863,0.000136,0.318,0.19,125.87,259467,4
1089,Baker Street,Gerry Rafferty,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,365627,4
1090,They Don't Care About Us,Michael Jackson,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,284160,4
1091,The Best,Tina Turner,spotify:track:6pPWRBubXOBAHnjl5ZIujB,0.662,0.737,0,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,329800,4
1092,One Step Beyond,Madness,spotify:track:1G6eFFDRaLr9EbThnhzMBD,0.477,0.94,0,-4.888,0,0.0423,0.0124,0.032,0.412,0.941,154.82,138360,4
1093,"Roll Over Lay Down - Live At The Kursaal, Southend / 1975",Status Quo,spotify:track:1QbTI29tkDNK7vYFS6BeYC,0.342,0.69,2,-8.771,1,0.04,0.000737,0.00138,0.338,0.206,132.377,340667,4
1094,Year of the Cat - 2001 Remaster,Al Stewart,spotify:track:5jYYumalS1qELrcChOCZrK,0.531,0.607,4,-9.602,0,0.0328,0.0114,0.00511,0.121,0.534,116.652,401400,4
1095,Don't Cry (Original),Guns N' Roses,spotify:track:2N2yrmodOnVF10mKvItC9P,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4
1096,Glory Days,Bruce Springsteen,spotify:track:2Y90nL1ohB4sgYELDs7uNx,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,254733,4
1097,Like a hurricane,Neil Young,spotify:track:5Hh8DDJl3NgeDZfwps18AR,0.488,0.673,9,-10.902,0,0.0288,0.00068,0.803,0.133,0.386,114.042,484275,4
1098,Lea,The Cats,spotify:track:5U4zGdqxaRftV0h4gVp897,0.177,0.522,8,-7.724,1,0.0332,0.391,0.00242,0.0618,0.417,166.502,221987,3
1099,Heading Up High,Armin van Buuren,spotify:track:7fDHYNpNfSJ7h0jDX440Y5,0.52,0.926,1,-4.774,0,0.0873,0.0034,0.00188,0.111,0.196,128.027,232853,4
1100,Boys Don't Cry - Single Version,The Cure,spotify:track:4dneV7C1yDt9UtyxrQY375,0.465,0.841,11,-5.767,0,0.0633,0.00486,0.0,0.109,0.689,168.743,157533,4
1101,Is She Really Going Out With Him? - Live,Joe Jackson,spotify:track:3Hf0AfuQSZFNUEQXtTELCs,0.559,0.419,6,-8.463,1,0.0736,0.911,4.74e-05,0.411,0.454,110.771,269493,4
1102,Come Together - Remastered 2009,The Beatles,spotify:track:2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,4
1103,Holding Back the Years - 2008 Remaster,Simply Red,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840,4
1104,Our House,"Crosby, Stills, Nash & Young",spotify:track:2hitsKa8SthKhRJBXUHbIv,0.592,0.205,9,-14.601,1,0.048,0.896,5.46e-05,0.119,0.378,140.282,179760,4
1105,I Have A Dream,ABBA,spotify:track:1PtJclc46wTk367PlsU6Uj,0.549,0.374,10,-12.049,1,0.0244,0.6,0.0,0.178,0.439,104.311,285413,4
1106,Is Dat Nou Echt?,Bankzitters,spotify:track:1TksL7PBmYxefJYTBrnSE6,0.726,0.508,4,-8.451,0,0.0467,0.0576,2.04e-05,0.0618,0.429,174.103,148966,4
1107,What About Us,P!nk,spotify:track:0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,269600,4
1108,Bad Habits,Ed Sheeran,spotify:track:3rmo8F54jFF8OgYsqTxm5d,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
1109,everything i wanted,Billie Eilish,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
1110,"Trapped - Live at Meadowlands Arena, E. Rutherford, NJ - August 1984",Bruce Springsteen,spotify:track:5xYCSEP2FWHMkVun6GIyDk,0.316,0.623,7,-6.411,1,0.0338,0.03,7e-05,0.601,0.361,161.589,308133,4
1111,Dreadlock Holiday,10cc,spotify:track:1LOZMYF5s8qhW7Rv4w2gun,0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,267947,4
1112,Faith,George Michael,spotify:track:59eAcAyhYSLi5GKFrgHJzG,0.915,0.497,11,-10.435,1,0.102,0.00547,0.000108,0.067,0.553,95.852,194493,4
1113,Firth of Fifth,Genesis,spotify:track:6UpMG6BDOd5xecMTu5r3sj,0.272,0.605,11,-9.802,1,0.0373,0.023,0.0946,0.186,0.299,86.414,570987,4
1114,The Long And Winding Road - Remastered 2009,The Beatles,spotify:track:3mlMpmY8oZIBFc39D9zLbh,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,218187,4
1115,Civil War,Guns N' Roses,spotify:track:6i4Qi1mJxXjqNIL9HfJhRs,0.336,0.787,10,-8.803,0,0.0732,0.0793,0.0648,0.32,0.383,140.003,462093,4
1116,One Way Wind,The Cats,spotify:track:2TUGqSnkaIQylLanv1UWBr,0.645,0.653,4,-9.576,1,0.0249,0.0388,0.00229,0.179,0.723,108.867,220893,4
1117,Fernando,ABBA,spotify:track:4BM8yJ0PzBi2ZewpMTOxtx,0.354,0.535,9,-8.876,1,0.0303,0.627,2.9e-06,0.0808,0.434,110.821,252960,4
1118,Through the Barricades - Remastered,Spandau Ballet,spotify:track:5ALQSecfsZLsWip5CZK9aN,0.485,0.278,7,-14.06,1,0.0307,0.303,0.00011,0.122,0.166,146.012,359769,4
1119,Red Red Wine,UB40,spotify:track:4uOKFydzAejjSFqYbv1XPt,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183733,4
1120,Zonder Jou,Paul de Leeuw,spotify:track:4xPkcG6Efkn22baq0kJmQo,0.424,0.421,8,-10.252,1,0.0368,0.844,0.0,0.163,0.249,133.504,237667,4
1121,This Is What It Feels Like,Armin van Buuren,spotify:track:5GjnIpUlLGEIYk052ISOw9,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360,5
1122,Walk,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960,4
1123,Good Riddance (Time of Your Life),Green Day,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,4
1124,Freak On a Leash,Korn,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,255733,4
1125,De Neus Umhoeg,Rowwen Hèze,spotify:track:6ciGSCeUiA46HANRzcq8o0,0.622,0.414,0,-14.121,1,0.0336,0.0723,0.00845,0.0972,0.51,132.137,214800,4
1126,Morning Has Broken - Remastered 2021,Yusuf / Cat Stevens,spotify:track:5y8d8RHvxb0KiTa9Nq0xWp,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,199453,3
1127,No Surprises,Radiohead,spotify:track:10nyNJ6zNy2YVYLrcwLccB,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120,4
1128,Tunnel of Love (Intro: The Carousel Waltz),Dire Straits,spotify:track:06ku5BBS2HufqSDVkcSR15,0.491,0.686,5,-10.708,1,0.0372,0.245,0.0185,0.281,0.555,137.168,488693,4
1129,Stand My Ground,Within Temptation,spotify:track:7Chqf4yGnQlLWAWic9b0ET,0.271,0.866,5,-4.072,0,0.0578,0.0489,0.000762,0.116,0.127,175.665,267987,4
1130,New Kid in Town - 2013 Remaster,Eagles,spotify:track:6Zyz8lsnMFpIrCTuvGurCB,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,304926,4
1131,Superstition - Single Version,Stevie Wonder,spotify:track:1h2xVEoJORqrg71HocgqXd,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,4
1132,Amsterdam,FLEMMING,spotify:track:0GRc10CjRqO0wtXUnxR1uY,0.648,0.637,10,-8.531,0,0.0584,0.287,0.0,0.263,0.736,170.124,172235,4
1133,Zandloper,Typhoon,spotify:track:4zhSfChynhB1mIneEVOr1l,0.756,0.724,7,-7.706,0,0.235,0.0458,0.00139,0.948,0.513,134.935,280080,4
1134,Auto Vliegtuug,Rowwen Hèze,spotify:track:0IJltE2oQr0hu1XNu7kp2p,0.32,0.521,7,-7.125,1,0.0246,0.484,8.48e-05,0.155,0.245,96.151,238253,3
1135,Shape of You,Ed Sheeran,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4
1136,What It Is,Mark Knopfler,spotify:track:1RVZH0clK31T3qB4eZykLp,0.625,0.672,6,-7.261,0,0.0283,0.642,0.233,0.28,0.482,122.087,297667,4
1137,Burning Love,Elvis Presley,spotify:track:7zMUCLm1TN9o9JlLISztxO,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293,4
1138,"Knowing Me, Knowing You",ABBA,spotify:track:798cuJeotvXP8UVa8GJPnD,0.546,0.733,2,-7.073,1,0.0299,0.0399,1.11e-06,0.235,0.91,107.285,241920,4
1139,Dat Ik Je Mis,Maaike Ouboter,spotify:track:5YYeOieVKYk5fH0dtqZvpp,0.497,0.125,9,-13.173,1,0.0613,0.879,0.0,0.103,0.279,173.791,256347,3
1140,I Will Wait,Mumford & Sons,spotify:track:1fXiYSWmkKJfRKMegCkI11,0.478,0.758,1,-5.4,1,0.0331,0.00974,0.00717,0.312,0.452,131.109,276720,4
1141,Just Give Me a Reason (feat. Nate Ruess),P!nk,spotify:track:1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
1142,Blijven Slapen,Snelle,spotify:track:1Fc6lVQFPOcEVz3QWEzXWL,0.751,0.549,5,-7.798,0,0.106,0.221,0.0,0.112,0.735,106.01,170992,4
1143,Something - Remastered 2009,The Beatles,spotify:track:0pNeVovbiZHkulpGeOx1Gj,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293,4
1144,The Turn Of A Friendly Card (Part One) - Part 1,The Alan Parsons Project,spotify:track:4E6SMz8ioJ2jj8uQrULqWM,0.481,0.285,2,-12.0,0,0.0325,0.616,0.0,0.67,0.485,176.621,164680,4
1145,Take Me Out,Franz Ferdinand,spotify:track:20I8RduZC2PWMWTDCZuuAN,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,4
1146,Hocus Pocus,Focus,spotify:track:2uzyiRdvfNI5WxUiItv1y9,0.262,0.818,2,-5.538,1,0.152,0.0218,0.916,0.276,0.395,183.629,402867,4
1147,Unintended,Muse,spotify:track:6kyxQuFD38mo4S3urD2Wkw,0.487,0.279,6,-11.586,0,0.0265,0.647,0.00185,0.11,0.162,139.362,237027,4
1148,Bright Eyes,Art Garfunkel,spotify:track:3Jy0dWV5AnnfyTvHK6UWof,0.38,0.21,7,-15.603,1,0.0319,0.745,0.45,0.0829,0.207,112.51,238600,4
1149,Self Esteem,The Offspring,spotify:track:1FkoVC85Ds3mFoK0fVqEqP,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,257827,4
1150,I Gotta Feeling,Black Eyed Peas,spotify:track:2H1047e0oMSj10dgp7p2VG,0.744,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.966,289133,4
1151,Follow You Follow Me - 2007 Remaster,Genesis,spotify:track:6gyU6PaPpzTCUYzZcVICwk,0.386,0.7,7,-10.816,1,0.0412,0.154,0.0881,0.087,0.769,185.777,239333,4
1152,A Kind Of Magic - Remastered 2011,Queen,spotify:track:1LFK84nUerBbYfFd1LmnTm,0.671,0.775,9,-5.873,1,0.0354,0.018,0.00283,0.121,0.695,130.121,264253,4
1153,In Nije Dei,De Kast,spotify:track:0sn7dop3MyxuSj281NwxWF,0.406,0.492,9,-8.541,1,0.0292,0.505,2.33e-06,0.958,0.154,130.414,295680,4
1154,In the Dutch Mountains,Nits,spotify:track:7JLjdk1PX5LMBxM5zfYCQV,0.42,0.504,7,-11.445,1,0.033,0.551,5.46e-05,0.0592,0.27,84.735,206413,4
1155,You Make Loving Fun - 2004 Remaster,Fleetwood Mac,spotify:track:28H3wOEKsaEa8NBEYCLl4j,0.625,0.591,7,-9.127,0,0.0265,0.0138,0.0399,0.0893,0.863,126.597,213693,4
1156,Need Your Love so Bad,Fleetwood Mac,spotify:track:0zWiKnLuYHuAlWCvTs6l1r,0.366,0.226,2,-16.746,1,0.0289,0.0647,0.0,0.063,0.214,148.001,235227,3
1157,Candle In The Wind 1997,Elton John,spotify:track:3DUcaEvPO72PijivCjtZcU,0.45,0.311,4,-8.175,1,0.0314,0.977,0.00713,0.167,0.367,125.648,250107,4
1158,Pompeii,Bastille,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,4
1159,American Idiot,Green Day,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,4
1160,Something Just Like This,The Chainsmokers,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4
1161,Als Ik Je Weer Zie,Thomas Acda,spotify:track:3yraHvsUkmnJjGhOrx1CSg,0.74,0.604,7,-6.784,1,0.0379,0.372,0.0,0.0829,0.602,101.925,207733,4
1162,(Everything I Do) I Do It For You,Bryan Adams,spotify:track:6eBK3edMW7bEzecF1eCezc,0.526,0.365,1,-12.605,1,0.028,0.0775,1.35e-05,0.0618,0.253,131.253,394133,4
1163,Woman In Chains,Tears For Fears,spotify:track:5jmwL2MniQj9ldptIm1h1B,0.434,0.609,5,-8.295,1,0.0306,0.0232,0.00108,0.0557,0.372,159.994,391000,4
1164,Weak,Skunk Anansie,spotify:track:08peUkRXVqOPjTalCjhr1g,0.32,0.744,4,-6.393,0,0.0489,0.0103,2.75e-06,0.257,0.507,188.768,211507,4
1165,I'm Not In Love,10cc,spotify:track:5HQEmiV2lKnSO6qa2fsR7x,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,366640,4
1166,De Zon Op,Diggy Dex,spotify:track:7CYnkJKpShrhw4foM71XcC,0.74,0.572,6,-8.374,0,0.0419,0.507,0.00011,0.0995,0.567,100.042,208960,4
1167,Overcome,Live,spotify:track:1789Nv2WZXHDuhwdZ0jqHZ,0.375,0.403,9,-7.226,1,0.0279,0.779,0.42,0.099,0.193,146.282,256066,4
1168,This Is The Life,Amy Macdonald,spotify:track:2T3jgoAMbBXiMMD8pSc6QL,0.628,0.882,1,-5.024,0,0.0323,0.259,0.0,0.065,0.853,95.083,184413,4
1169,Uptown Funk (feat. Bruno Mars),Mark Ronson,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
1170,Never Be Clever,Herman Brood & His Wild Romance,spotify:track:0KLLN24yYlb7fsKvXjz3GI,0.555,0.888,9,-4.956,1,0.0362,0.539,7.43e-05,0.321,0.963,138.212,182907,4
1171,I Will Always Love You,Whitney Houston,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093,4
1172,Take The Long Way Home - 2010 Remastered,Supertramp,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79,308853,4
